Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit short,2025-11-28 04:10,Close entry(s) order Short,1.15685,1000,1156.8,-0.15,-0.01,0.59,0.05,-0.15,-0.01,-0.15,-0.01
1,Entry short,2025-11-28 04:00,Short,1.1568,1000,1156.8,-0.15,-0.01,0.59,0.05,-0.15,-0.01,-0.15,-0.01
2,Exit long,2025-12-02 02:05,Close entry(s) order Long,1.16072,1000,1161.17,-0.55,-0.05,0.02,0.00,-0.64,-0.06,-0.7,-0.07
2,Entry long,2025-12-02 01:55,Long,1.16117,1000,1161.17,-0.55,-0.05,0.02,0.00,-0.64,-0.06,-0.7,-0.07
3,Exit long,2025-12-03 06:00,Close entry(s) order Long,1.16664,1000,1166.52,0.02,0.00,0.98,0.08,-0.11,-0.01,-0.68,-0.07
3,Entry long,2025-12-03 05:05,Long,1.16652,1000,1166.52,0.02,0.00,0.98,0.08,-0.11,-0.01,-0.68,-0.07
4,Exit long,2025-12-08 00:15,Close entry(s) order Long,1.16555,1000,1165.98,-0.53,-0.05,0.22,0.02,-0.48,-0.04,-1.21,-0.12
4,Entry long,2025-12-07 23:55,Long,1.16598,1000,1165.98,-0.53,-0.05,0.22,0.02,-0.48,-0.04,-1.21,-0.12
5,Exit long,2025-12-11 01:05,Close entry(s) order Long,1.16956,1000,1168.98,0.48,0.04,1.63,0.14,-0.15,-0.01,-0.73,-0.07
5,Entry long,2025-12-10 23:05,Long,1.16898,1000,1168.98,0.48,0.04,1.63,0.14,-0.15,-0.01,-0.73,-0.07
6,Exit long,2025-12-16 08:00,Close entry(s) order Long,1.17701,1000,1176.68,0.23,0.02,3.69,0.31,-0.05,0.00,-0.5,-0.05
6,Entry long,2025-12-16 05:55,Long,1.17668,1000,1176.68,0.23,0.02,3.69,0.31,-0.05,0.00,-0.5,-0.05
7,Exit long,2025-12-29 01:20,Close entry(s) order Long,1.17742,1000,1177.54,-0.22,-0.02,0,0.00,-0.3,-0.03,-0.72,-0.07
7,Entry long,2025-12-29 01:15,Long,1.17754,1000,1177.54,-0.22,-0.02,0,0.00,-0.3,-0.03,-0.72,-0.07
8,Exit long,2026-01-05 13:30,Close entry(s) order Long,1.17228,1000,1171.35,0.83,0.07,1.48,0.13,-0.06,-0.01,0.11,0.01
8,Entry long,2026-01-05 09:50,Long,1.17135,1000,1171.35,0.83,0.07,1.48,0.13,-0.06,-0.01,0.11,0.01
9,Exit short,2026-01-09 06:05,Close entry(s) order Short,1.16478,1000,1164.61,-0.27,-0.02,0.35,0.03,-0.66,-0.06,-0.16,-0.02
9,Entry short,2026-01-09 05:55,Short,1.16461,1000,1164.61,-0.27,-0.02,0.35,0.03,-0.66,-0.06,-0.16,-0.02
10,Exit short,2026-01-13 11:15,Close entry(s) order Short,1.16508,1000,1164.81,-0.37,-0.03,0,0.00,-0.32,-0.03,-0.53,-0.05
10,Entry short,2026-01-13 11:05,Short,1.16481,1000,1164.81,-0.37,-0.03,0,0.00,-0.32,-0.03,-0.53,-0.05
11,Exit short,2026-01-15 02:15,Close entry(s) order Short,1.16366,1000,1163.47,-0.29,-0.02,0.13,0.01,-0.28,-0.02,-0.82,-0.08
